date,level,yoy,yoy_ma50
2025-01-26,59569.7,5968.3,4988.5
2025-01-27,59744.7,6143.3,5019.1
2025-01-28,59744.7,5765.3,5041.9
2025-01-29,59744.7,5667.3,5065.2
2025-01-30,59744.7,5586.3,5090.3
2025-01-31,59744.7,6009.3,5123.8
2025-02-01,58734.1,5362.7,5142.0
2025-02-02,58734.1,5362.7,5156.3
2025-02-03,58734.1,5319.7,5169.7
2025-02-04,58478.1,4463.7,5151.9
2025-02-05,58017.6,4227.2,5124.3
2025-02-06,57813.1,4170.7,5087.1
2025-02-07,57712.8,3768.4,5041.9
2025-02-08,57726.8,3729.4,5001.3
2025-02-09,57575.8,3578.4,4964.2
2025-02-10,57492.8,3495.4,4925.4
2025-02-11,57525.8,3528.4,4900.2
2025-02-12,57386.8,3389.4,4883.8
2025-02-13,57237.1,3239.7,4875.3
2025-02-14,57151.9,3244.5,4872.1
2025-02-15,57137.9,3288.5,4873.2
2025-02-16,57137.9,3288.5,4877.5
2025-02-17,57113.4,3307.0,4882.1
2025-02-18,57569.6,3831.2,4897.6
2025-02-19,57550.5,4110.1,4904.8
2025-02-20,57549.7,4456.3,4914.2
2025-02-21,57633.7,4737.3,4919.7
2025-02-22,57633.7,4582.3,4912.2
2025-02-23,57633.7,4582.3,4896.5
2025-02-24,57735.7,4684.3,4882.8
2025-02-25,57565.0,4216.6,4861.3
2025-02-26,57574.8,3883.4,4835.3
2025-02-27,57664.8,3698.4,4802.4
2025-02-28,57766.8,3741.4,4771.0
2025-03-01,57766.8,2345.8,4712.1
2025-03-02,57766.8,2345.8,4653.1
2025-03-03,57571.3,2150.3,4590.2
2025-03-04,57291.0,2189.0,4527.8
2025-03-05,57095.5,2367.5,4467.0
2025-03-06,56985.0,2571.0,4405.0
2025-03-07,56885.5,2578.5,4347.0
2025-03-08,56885.5,2578.5,4288.4
2025-03-09,56885.5,2578.5,4230.0
2025-03-10,56885.0,2578.0,4171.5
2025-03-11,56884.5,2577.5,4111.1
2025-03-12,56706.7,2399.7,4045.6
2025-03-13,56638.1,2338.1,3968.9
2025-03-14,56633.8,2340.8,3887.8
2025-03-15,56633.8,2350.8,3810.7
2025-03-16,56633.8,2350.8,3741.4
2025-03-17,57018.3,2735.3,3676.7
2025-03-18,57253.9,2970.9,3613.3
2025-03-19,57374.4,3096.4,3559.9
2025-03-20,57607.0,3329.0,3513.1
2025-03-21,57519.3,3242.3,3466.3
2025-03-22,57519.3,3240.3,3410.9
2025-03-23,57519.3,3240.3,3368.4
2025-03-24,57173.3,2894.3,3319.1
2025-03-25,57277.9,2958.9,3271.8
2025-03-26,57437.4,2973.4,3242.0
2025-03-27,57387.4,2676.4,3211.0
2025-03-28,57372.9,2413.9,3175.9
2025-03-29,57372.9,2265.9,3145.8
2025-03-30,57372.9,2265.9,3116.6
2025-03-31,57404.6,2297.6,3090.9
2025-04-01,59589.0,3135.5,3083.7
2025-04-02,59363.5,3058.0,3074.3
2025-04-03,59368.4,3310.9,3072.8
2025-04-04,59289.9,3482.4,3077.6
2025-04-05,59289.9,3632.4,3085.4
2025-04-06,59289.9,3632.4,3092.2
2025-04-07,59216.7,3557.2,3097.6
2025-04-08,59319.2,3659.7,3104.7
2025-04-09,59208.2,3548.7,3099.0
2025-04-10,59050.7,3391.2,3084.6
2025-04-11,59079.2,3417.7,3063.9
2025-04-12,59079.2,3415.7,3037.4
2025-04-13,59079.2,3415.7,3014.1
2025-04-14,59028.7,3367.2,2989.8
2025-04-15,59025.8,3366.3,2963.4
2025-04-16,59011.4,3351.9,2946.1
2025-04-17,59191.0,3531.5,2939.1
2025-04-18,59413.0,3753.5,2940.2
2025-04-19,59413.0,3753.5,2940.4
2025-04-20,59413.0,3753.5,2968.6
2025-04-21,59546.0,3886.5,2999.4
2025-04-22,59602.0,3940.5,3035.2
2025-04-23,59605.5,3944.0,3070.3
2025-04-24,59578.0,3916.5,3101.3
2025-04-25,59487.0,3825.5,3126.4
2025-04-26,59487.0,3825.5,3151.3
2025-04-27,59577.0,3915.5,3178.1
2025-04-28,59680.0,4016.5,3206.8
2025-04-29,59800.0,4136.5,3238.0
2025-04-30,60222.8,4121.3,3268.9
2025-05-01,59878.6,3779.1,3296.5
2025-05-02,59719.1,3621.6,3322.1
2025-05-03,59719.1,3623.6,3347.8
2025-05-04,59629.1,3533.6,3371.4
2025-05-05,59350.1,3256.6,3389.6
2025-05-06,59414.6,3321.1,3401.3
2025-05-07,59079.3,3423.8,3410.3
2025-05-08,59237.9,3580.4,3420.0
2025-05-09,59314.9,3655.4,3426.5
2025-05-10,59314.9,3653.4,3434.8
2025-05-11,59314.9,3651.4,3443.0
2025-05-12,59357.9,3694.4,3452.1
2025-05-13,59132.9,3469.4,3463.6
2025-05-14,59029.4,3365.9,3471.7
2025-05-15,59935.3,4273.8,3497.7
2025-05-16,59964.8,4303.3,3530.3
2025-05-17,59964.8,4303.3,3568.1
2025-05-18,59964.8,4305.3,3608.8
2025-05-19,60056.8,4397.3,3651.5
2025-05-20,60233.8,4574.3,3697.0
2025-05-21,60298.8,4639.3,3727.1
2025-05-22,60388.8,4727.3,3760.5
2025-05-23,60424.8,4763.3,3789.5
2025-05-24,60424.8,4763.3,3815.1
2025-05-25,60424.8,4763.3,3837.8
2025-05-26,60671.8,5010.3,3865.3
2025-05-27,60762.8,5101.3,3896.2
2025-05-28,60821.3,5159.8,3926.2
2025-05-29,60932.8,5023.3,3955.7
2025-05-30,61081.4,4913.9,3986.1
2025-05-31,61081.4,4815.9,4014.1
2025-06-01,61081.4,5228.7,4050.4
2025-06-02,60699.4,4846.7,4079.0
2025-06-03,60705.9,4853.2,4108.7
2025-06-04,60705.3,4852.6,4138.4
2025-06-05,60565.8,4961.1,4170.6
2025-06-06,61409.7,6063.0,4221.3
2025-06-07,61409.7,6161.0,4269.4
2025-06-08,61409.7,6161.0,4317.6
2025-06-09,61583.5,6334.8,4369.2
2025-06-10,61327.6,6080.9,4413.1
2025-06-11,61276.7,6030.0,4454.9
2025-06-12,61269.5,6022.8,4496.4
2025-06-13,61337.0,6090.3,4539.9
2025-06-14,61337.0,6090.3,4585.2
2025-06-15,61337.0,6090.3,4630.5
2025-06-16,61805.2,6558.5,4683.4
2025-06-17,61803.9,6557.2,4734.2
2025-06-18,61796.2,6465.5,4780.8
2025-06-19,61880.4,6273.7,4823.8
2025-06-20,61839.1,6214.4,4872.5
2025-06-21,61839.1,6206.4,4924.2
2025-06-22,61839.1,6206.4,4975.9
2025-06-23,61817.6,6184.9,5028.9
2025-06-24,62026.8,6344.1,5090.6
2025-06-25,62235.8,6339.1,5151.0
2025-06-26,62541.6,6672.9,5216.0
2025-06-27,62906.3,6957.6,5283.5
2025-06-28,62906.3,6917.6,5348.8
2025-06-29,62906.3,6917.6,5414.1
2025-06-30,63017.3,7028.6,5481.6
2025-07-01,61729.4,5788.7,5523.5
2025-07-02,61462.6,5819.9,5570.5
2025-07-03,61010.5,5615.8,5615.5
2025-07-04,60518.6,5221.9,5634.4
2025-07-05,60518.6,5269.9,5653.8
2025-07-06,60518.6,5269.9,5673.1
2025-07-07,60293.6,5044.9,5687.9
2025-07-08,60231.6,4982.9,5699.6
2025-07-09,60208.6,4959.9,5707.3
2025-07-10,60241.4,4992.7,5714.4
2025-07-11,60292.1,5043.4,5720.7
2025-07-12,60292.1,5043.4,5726.3
2025-07-13,60292.1,5043.4,5731.9
2025-07-14,60411.8,5163.1,5739.9
2025-07-15,62085.3,6838.6,5776.5
2025-07-16,62529.9,6609.2,5806.6
2025-07-17,62890.4,6701.7,5837.5
2025-07-18,62993.2,6757.5,5872.2
2025-07-19,62993.2,6700.5,5907.9
2025-07-20,62993.2,6700.5,5945.6
2025-07-21,62937.7,6645.0,5973.9
2025-07-22,62810.0,6459.1,6006.2
2025-07-23,62440.4,6498.2,6039.1
2025-07-24,62320.9,6582.6,6073.7
2025-07-25,62922.7,7233.4,6119.1
2025-07-26,62922.7,6934.4,6136.5
2025-07-27,62922.7,6934.4,6152.0
2025-07-28,63247.8,7259.5,6174.0
2025-07-29,63482.2,7250.5,6192.3
2025-07-30,63640.7,7460.0,6219.9
2025-07-31,63592.9,7226.6,6243.8
2025-08-01,62929.6,4471.4,6212.8
2025-08-02,62929.6,4828.3,6187.5
2025-08-03,62929.6,4828.3,6162.3
2025-08-04,62978.6,4877.3,6138.0
2025-08-05,62690.1,4889.7,6104.6
2025-08-06,62519.6,4934.8,6072.2
2025-08-07,62397.1,5064.0,6044.2
2025-08-08,63093.1,5763.3,6034.0
2025-08-09,63093.1,5751.6,6024.7
2025-08-10,63093.1,5751.6,6015.6
2025-08-11,62660.3,5318.8,5997.9
2025-08-12,62614.2,5198.9,5978.1
2025-08-13,62594.2,4793.8,5947.1
2025-08-14,62562.2,4392.6,5908.2
2025-08-15,63178.2,4438.0,5863.5
2025-08-16,63178.2,4313.1,5810.6
2025-08-17,63178.2,4313.1,5758.5
2025-08-18,63332.7,4467.6,5709.5
2025-08-19,63798.4,4955.7,5668.1
2025-08-20,64295.9,5689.8,5666.1
2025-08-21,64420.2,5925.3,5668.2
2025-08-22,64543.4,6266.9,5681.2
2025-08-23,64543.4,6025.4,5697.3
2025-08-24,64543.4,6025.4,5712.4
2025-08-25,64565.3,6047.3,5727.9
2025-08-26,64390.8,5924.9,5745.5
2025-08-27,64154.7,5365.4,5753.2
2025-08-28,64317.8,5509.2,5764.2
2025-08-29,64739.5,6139.3,5787.1
2025-08-30,64739.5,6488.5,5816.0
2025-08-31,64739.5,6488.5,5844.9
2025-09-01,63715.8,6370.9,5871.5
2025-09-02,63565.7,6217.3,5892.5
2025-09-03,63414.9,6537.8,5886.5
2025-09-04,63211.4,6610.9,5886.6
2025-09-05,63616.8,7103.9,5894.6
2025-09-06,62616.8,5992.5,5879.3
2025-09-07,62616.8,5992.5,5865.1
2025-09-08,62625.6,6001.3,5851.2
2025-09-09,62616.9,5904.6,5836.3
2025-09-10,62691.8,5794.7,5823.1
2025-09-11,62771.2,5664.8,5806.4
2025-09-12,62812.9,5609.0,5786.9
2025-09-13,62812.9,5514.3,5752.5
2025-09-14,62812.9,5375.6,5721.4
2025-09-15,63501.4,6064.1,5704.0
2025-09-16,63541.4,6195.6,5682.7
2025-09-17,63655.9,6496.1,5667.6
2025-09-18,63850.9,6332.9,5645.0
2025-09-19,63975.2,6094.4,5622.4
2025-09-20,63975.2,5758.7,5648.1
2025-09-21,63975.2,5897.4,5669.5
2025-09-22,63935.7,5857.9,5690.1
2025-09-23,63924.8,5612.4,5704.8
2025-09-24,63907.8,5135.4,5709.7
2025-09-25,63904.3,5503.6,5721.1
2025-09-26,63715.8,5546.7,5730.8
2025-09-27,63715.8,4840.6,5712.3
2025-09-28,63897.5,5022.3,5697.7
2025-09-29,63945.6,4888.4,5680.5
2025-09-30,63911.7,4802.5,5670.1
2025-10-01,62057.5,2948.3,5625.1
2025-10-02,61574.0,2464.8,5578.5
2025-10-03,61408.2,2299.0,5536.7
2025-10-04,61408.2,2299.0,5493.9
2025-10-05,61226.5,2117.3,5450.0
2025-10-06,60937.9,2010.7,5403.9
2025-10-07,60695.7,2055.1,5355.7
2025-10-08,60695.7,2473.4,5306.0
2025-10-09,62407.7,4320.9,5278.7
2025-10-10,62816.7,4871.9,5257.6
2025-10-11,62932.7,5171.7,5235.7
2025-10-12,62932.7,5148.5,5218.2
2025-10-13,63070.5,5286.3,5203.4
2025-10-14,62361.5,4557.8,5173.6
2025-10-15,63005.0,5174.7,5158.6
2025-10-16,62629.0,4217.3,5135.6
2025-10-17,62384.8,3990.5,5105.3
2025-10-18,62268.8,3860.3,5059.7
2025-10-19,62268.8,3883.5,5007.6
2025-10-20,62320.0,3934.7,4956.5
2025-10-21,62388.5,3813.8,4905.4
2025-10-22,62483.2,3818.4,4857.4
2025-10-23,62459.7,3644.6,4799.5
2025-10-24,62462.9,2981.5,4726.9
2025-10-25,62462.9,2797.3,4640.8
2025-10-26,62462.9,2797.3,4576.9
2025-10-27,62611.2,2945.6,4516.0
2025-10-28,62927.0,3228.7,4460.5
2025-10-29,63346.5,3423.8,4410.9
2025-10-30,63476.6,3915.6,4373.3
2025-10-31,63663.7,4574.0,4351.5
2025-11-01,62199.5,4584.3,4331.0
2025-11-02,62199.5,4584.3,4312.4
2025-11-03,61940.5,4325.3,4291.4
2025-11-04,61582.7,4191.8,4254.0
2025-11-05,61790.5,4764.1,4225.3
2025-11-06,61540.7,4928.0,4194.0
2025-11-07,61327.3,5023.0,4167.8
2025-11-08,60627.3,4327.9,4132.4
2025-11-09,60627.3,4327.9,4103.8
2025-11-10,60668.9,4369.5,4073.3
2025-11-11,60955.2,4539.4,4046.9
2025-11-12,61085.2,4562.2,4025.9
2025-11-13,61182.4,4443.7,4012.1
2025-11-14,61253.5,4205.8,3986.1
2025-11-15,61253.5,3237.0,3939.9
2025-11-16,61253.5,3237.0,3907.8
2025-11-17,62216.6,4200.1,3891.4
2025-11-18,62220.3,4164.9,3876.9
2025-11-19,62335.3,4117.1,3863.2
2025-11-20,62445.3,4158.0,3887.4
2025-11-21,62607.5,4178.3,3921.7
2025-11-22,62607.5,4524.2,3966.2
2025-11-23,62607.5,4524.2,4010.7
2025-11-24,62663.2,4579.9,4059.9
2025-11-25,62557.8,4397.8,4107.7
2025-11-26,62460.6,4289.6,4152.4
2025-11-27,62517.0,4379.8,4190.5
2025-11-28,62443.3,4585.9,4195.8
2025-11-29,62443.3,4742.0,4193.2
2025-11-30,62443.3,4742.0,4184.6
2025-12-01,62212.2,3607.8,4153.8
2025-12-02,62066.4,3678.0,4121.6
2025-12-03,61932.4,3792.0,4106.3
2025-12-04,61756.8,3843.4,4079.7
2025-12-05,61595.3,3834.9,4072.0
2025-12-06,61595.3,4123.0,4074.7
2025-12-07,61595.3,4123.0,4079.9
2025-12-08,61610.0,4137.7,4085.0
2025-12-09,61571.0,4084.9,4088.0
2025-12-10,61681.5,4105.1,4093.8
2025-12-11,61619.3,4005.6,4097.6
2025-12-12,61600.0,3957.5,4103.8
2025-12-13,61600.0,3943.3,4123.1
2025-12-14,61600.0,3943.3,4146.0
2025-12-15,62208.6,4551.9,4181.1
2025-12-16,61826.6,3463.9,4191.4
2025-12-17,61683.6,3107.1,4189.0
2025-12-18,61653.3,2767.8,4175.9
2025-12-19,61589.0,2689.0,4151.4
2025-12-20,61589.0,2792.5,4115.7
2025-12-21,61589.0,2792.5,4079.9
2025-12-22,61525.4,2728.9,4042.8
2025-12-23,61449.4,3296.4,4022.2
2025-12-24,61428.6,3566.9,4009.7
2025-12-25,61517.4,3851.0,3991.5
2025-12-26,61554.2,3862.1,3970.1
2025-12-27,61554.2,3855.9,3946.8
2025-12-28,61554.2,3855.9,3937.4
2025-12-29,61969.2,4270.9,3936.2
2025-12-30,62222.4,4544.6,3939.7
2025-12-31,62725.2,4953.8,3948.0
2026-01-01,62548.1,4969.0,3956.1
2026-01-02,62455.1,4957.5,3966.4
2026-01-03,62455.1,5046.0,3983.2
2026-01-04,62491.6,5082.5,4020.1
2026-01-05,62022.8,4613.7,4047.7
2026-01-06,61726.5,4392.4,4051.5
2026-01-07,61226.3,4042.8,4049.1
2026-01-08,62336.2,5151.6,4069.8
2026-01-09,61270.2,4106.3,4068.7
2026-01-10,61270.2,4121.1,4067.6
2026-01-11,61233.7,4084.6,4058.8
2026-01-12,61306.3,4157.2,4051.5
2026-01-13,61048.7,3888.9,4037.6
2026-01-14,61260.9,4053.2,4030.8
2026-01-15,62330.3,4164.2,4028.2
2026-01-16,62383.0,3880.5,4018.3
2026-01-17,62383.0,3780.0,4002.1
2026-01-18,62383.0,3780.0,3982.9
2026-01-19,62455.2,3852.2,3965.1
2026-01-20,62420.6,3719.4,3967.3
2026-01-21,62543.3,3641.1,3966.6
2026-01-22,62574.2,3474.0,3960.2
2026-01-23,62612.5,3372.8,3950.8
2026-01-24,62612.5,3193.8,3938.0
2026-01-25,62612.5,3193.8,3919.4
2026-01-26,62604.7,3035.0,3897.7
2026-01-27,62682.7,2938.0,3873.7
2026-01-28,62696.7,2952.0,3851.0
2026-01-29,62840.5,3095.8,3830.8
2026-01-30,63193.0,3448.3,3819.7
2026-01-31,63193.0,3448.3,3809.5
2026-02-01,63193.0,4458.9,3819.8
2026-02-02,63117.5,4383.4,3828.6
2026-02-03,62821.0,4086.9,3819.3
2026-02-04,63318.5,4840.4,3846.8
2026-02-05,62383.0,4365.4,3872.0
2026-02-06,61937.0,4123.9,3899.1
2026-02-07,61937.0,4224.2,3929.8
2026-02-08,61937.0,4210.2,3958.2
2026-02-09,61975.0,4399.2,3990.3
2026-02-10,62180.9,4688.1,4029.5
2026-02-11,62184.4,4658.6,4056.7
2026-02-12,62232.4,4845.6,4082.3
2026-02-13,63345.9,6108.8,4127.5
2026-02-14,63383.9,6232.0,4174.9
2026-02-15,62883.9,5746.0,4212.7
2026-02-16,62770.9,5633.0,4248.2
2026-02-17,62459.5,5346.1,4269.7
2026-02-18,62381.0,4811.4,4275.0
2026-02-19,62214.5,4664.0,4269.2
2026-02-20,62069.5,4519.8,4260.3
2026-02-21,62031.5,4397.8,4249.1
2026-02-22,62031.5,4397.8,4236.1
2026-02-23,62031.5,4397.8,4222.4
2026-02-24,62557.5,4821.8,4226.6
2026-02-25,62967.0,5402.0,4246.8
2026-02-26,63287.5,5712.7,4280.2
2026-02-27,63556.5,5891.7,4295.0
2026-02-28,63672.5,5905.7,4330.9
2026-03-01,63672.5,5905.7,4366.6
2026-03-02,63691.5,5924.7,4403.4
2026-03-03,63199.8,5628.5,4432.9
2026-03-04,62830.8,5539.8,4465.9
2026-03-05,61533.3,4437.8,4473.6
2026-03-06,62109.1,5124.1,4492.8
2026-03-07,61993.1,5107.6,4517.3
2026-03-08,61993.1,5107.6,4543.9
2026-03-09,62022.6,5137.1,4571.0
2026-03-10,62027.8,5142.8,4596.8
2026-03-11,62013.8,5129.3,4625.0
2026-03-12,62015.3,5308.6,4658.3
2026-03-13,62008.0,5369.9,4696.3
2026-03-14,62008.0,5374.2,4736.3
2026-03-15,61408.0,4774.2,4767.9
2026-03-16,61996.8,5363.0,4811.3
2026-03-17,62008.3,4990.0,4850.4
2026-03-18,62002.3,4748.4,4886.6
2026-03-19,61990.8,4616.4,4919.9
2026-03-20,61973.8,4366.8,4945.3
2026-03-21,61973.8,4454.5,4965.4
2026-03-22,61973.8,4454.5,4985.5
2026-03-23,61844.5,4325.2,4982.9
2026-03-24,61811.0,4637.7,4988.0
2026-03-25,61869.0,4591.1,4998.0
2026-03-26,62080.0,4642.6,4994.1
2026-03-27,62205.7,4818.3,5003.1
2026-03-28,62205.7,4832.8,5017.3
2026-03-29,62205.7,4832.8,5029.5
2026-03-30,62467.2,5094.3,5047.2
2026-03-31,62482.2,5077.6,5060.7
2026-04-01,62404.2,2815.3,5023.3
2026-04-02,62180.7,2817.3,4986.5
2026-04-03,62035.5,2667.2,4942.9
2026-04-04,62035.5,2745.7,4875.6
2026-04-05,62035.5,2745.7,4805.9
2026-04-06,61766.0,2476.2,4740.5
2026-04-07,62534.0,3317.4,4694.2
2026-04-08,61434.0,2114.9,4629.6
2026-04-09,61434.0,2225.9,4577.9
2026-04-10,61435.0,2384.4,4532.3
2026-04-11,61435.0,2355.9,4489.0
2026-04-12,61435.0,2355.9,4448.1
2026-04-13,61435.5,2356.4,4407.3
2026-04-14,61436.0,2407.4,4367.5
2026-04-15,61336.0,2310.3,4317.3
2026-04-16,61336.0,2324.7,4255.7
2026-04-17,61334.5,2143.6,4184.4
2026-04-18,61334.5,1921.6,4105.0
2026-04-19,61334.5,1921.6,4025.3
2026-04-20,61334.5,1921.6,3945.6
2026-04-21,61338.5,1792.6,3862.9
2026-04-22,61344.0,1742.1,3785.2
2026-04-23,61344.0,1738.6,3709.2
2026-04-24,61348.5,1770.6,3655.8
2026-04-25,61348.5,1861.6,3590.6
2026-04-26,61348.5,1861.6,3525.7
2026-04-27,61566.5,1989.6,3463.3
2026-04-28,61605.0,1925.1,3399.1
2026-04-29,61624.9,1825.0,3332.7
2026-04-30,61750.6,1527.9,3260.7
2026-05-01,61745.6,1867.0,3191.9
2026-05-02,61745.6,2026.5,3125.0
2026-05-03,61745.6,2026.5,3058.0
2026-05-04,60727.1,1098.0,2984.5
2026-05-05,60683.6,1333.5,2903.9
2026-05-06,60983.7,1569.1,2835.5
2026-05-07,60884.5,1805.2,2776.7
2026-05-08,60885.0,1647.1,2717.3
2026-05-09,60885.5,1570.6,2661.3
2026-05-10,60885.5,1570.6,2603.7
2026-05-11,60886.0,1571.1,2546.0
2026-05-12,60886.5,1528.6,2490.1
2026-05-13,60861.0,1728.1,2431.9
2026-05-14,60834.5,1805.1,2376.2
2026-05-15,61134.5,1199.2,2307.3
2026-05-16,61134.0,1169.2,2234.3
2026-05-17,60334.0,369.2,2145.0
2026-05-18,60334.5,369.7,2055.8
2026-05-19,60334.5,277.7,1959.5
2026-05-20,60384.0,150.2,1860.9
2026-05-21,60483.5,184.7,1808.3
2026-05-22,60636.0,247.2,1756.9
2026-05-23,60636.0,211.2,1707.8
2026-05-24,60636.0,211.2,1657.1
2026-05-25,60893.0,468.2,1611.5
2026-05-26,61141.5,469.7,1571.4
2026-05-27,61269.1,506.3,1515.2
2026-05-28,61270.4,449.1,1481.9
2026-05-29,61240.4,307.6,1443.5
2026-05-30,61240.4,159.0,1399.0
2026-05-31,61240.4,159.0,1355.1
2026-06-01,60993.4,-88.0,1306.2
2026-06-02,60744.6,45.2,1260.0
2026-06-03,60567.0,-138.9,1209.0
2026-06-04,60465.7,-239.6,1158.0
2026-06-05,61057.7,491.9,1121.4
2026-06-06,60257.7,-1152.0,1055.5
2026-06-07,60257.7,-1152.0,994.0
2026-06-08,60465.2,-944.5,936.7
2026-06-09,60618.0,-965.5,878.9
2026-06-10,60777.0,-550.6,832.1
2026-06-11,60965.5,-311.2,791.0
2026-06-12,61143.5,-126.0,753.7
2026-06-13,61143.5,-193.5,714.4
2026-06-14,61143.5,-193.5,673.3
2026-06-15,61350.0,13.0,636.4
2026-06-16,61646.5,-158.7,593.4
2026-06-17,61907.8,103.9,557.0
2026-06-18,61967.3,171.1,523.9
2026-06-19,61574.3,-306.1,487.2
2026-06-20,61574.3,-264.8,444.6
2026-06-21,61574.3,-264.8,398.8
2026-06-22,61625.8,-213.3,354.0
2026-06-23,61700.8,-116.8,329.7
2026-06-24,61943.0,-83.8,301.3
2026-06-25,62065.5,-170.3,266.5
2026-06-26,62297.0,-244.6,225.6
2026-06-27,62297.0,-609.3,180.4
2026-06-28,62297.0,-609.3,136.8
2026-06-29,61978.0,-928.3,86.8
2026-06-30,61523.0,-1494.3,25.5
2026-07-01,60960.5,-768.9,-20.4
2026-07-02,60878.5,-584.1,-66.7
2026-07-03,60710.0,-300.5,-108.8
2026-07-04,60710.0,191.4,-128.9
2026-07-05,59910.0,-608.6,-164.5
2026-07-06,60752.5,233.9,-167.2
